time_utc;tle_index;tle_epoch;dt_since_tle_s;mean_motion;orbital_speed_km_s;mean_motion_derivative;altitude_drift_km_per_day;bstar;inclination_deg;raan_deg;eccentricity;arg_perigee_deg;mean_anomaly_deg;rev_number;x_sgp4_km;y_sgp4_km;z_sgp4_km;x_horizons_km;y_horizons_km;z_horizons_km;dx_km;dy_km;dz_km;error_norm_km
2025-10-04T09:52:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;68700.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;1181.2157104913792;6150.527395675697;2797.116855806567;1175.5457816840856;6150.885196643711;2798.606997562547;5.669928807293672;-0.35780096801408945;-1.4901417559799484;5.873383749203305
2025-10-04T09:57:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;69000.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-1053.7036577408678;5973.665157506099;3199.6932164316963;-1059.4079393179913;5972.291576675829;3200.30411692975;5.704281577123538;1.3735808302699297;-0.6109004980535246;5.899046704927676
2025-10-04T10:02:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;69300.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-3172.5218215735445;5138.630289550829;3248.7477831621945;-3177.630541171993;5135.66824699408;3248.4072687823405;5.108719598448715;2.962042556749111;0.34051437985408484;5.9151214768975136
2025-10-04T10:07:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;69600.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-4941.7105156498;3737.307604365143;2938.7861633992698;-4945.659096741524;3733.0797331938506;2937.5294364028427;3.9485810917240087;4.227871171292463;1.2567269964270054;5.9199282109257645
2025-10-04T10:12:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;69900.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-6166.143169094932;1924.0118528187907;2303.9717037556134;-6168.497327131633;1918.9849007675564;2301.9380547628793;2.3541580367009374;5.026952051234275;2.0336489927340153;5.911686325645177
2025-10-04T10:17:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;70200.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-6710.673182595419;-101.42470973931945;1414.4137301565756;-6711.180503864088;-106.69478990568149;1411.830253060364;0.5073212686684201;5.270080166362035;2.583477096211709;5.891135182303689
2025-10-04T10:22:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;70500.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-6515.204093134049;-2115.678436224801;368.45603158807154;-6513.822213598956;-2120.6106594942125;365.6111715384641;-1.3818795350925939;4.932223269411679;2.844860049607462;5.8591506321894755
2025-10-04T10:27:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;70800.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-5601.451891864871;-3896.6994246164777;-718.2386372874375;-5598.351349516212;-3900.756088980517;-721.0294883574279;-3.100542348658564;4.056664364039079;2.7908510699903673;5.818826197194425
2025-10-04T10:32:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;71100.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-4070.4997630342837;-5248.392750811649;-1725.5864224067634;-4066.0404321486376;-5251.139996691754;-1728.0174683118282;-4.459330885646068;2.747245880104856;2.4310459050648205;5.774337716653095
2025-10-04T10:37:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;71400.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-2091.3987535959204;-6022.314111717677;-2542.4507153178647;-2086.0858849127703;-6023.467631863462;-2544.2594422514185;-5.3128686831501;1.1535201457845687;1.8087269335537712;5.729631357364168
