time_utc;tle_index;tle_epoch;dt_since_tle_s;mean_motion;orbital_speed_km_s;mean_motion_derivative;altitude_drift_km_per_day;bstar;inclination_deg;raan_deg;eccentricity;arg_perigee_deg;mean_anomaly_deg;rev_number;x_sgp4_km;y_sgp4_km;z_sgp4_km;x_horizons_km;y_horizons_km;z_horizons_km;dx_km;dy_km;dz_km;error_norm_km
2025-10-02T12:02:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;3000.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;5371.913176145516;-3956.2179761575735;-1301.6247370457284;5372.932280557884;-3953.8355654716215;-1304.6694829396686;-1.0191044123675965;-2.3824106859519816;3.0447458939402168;3.9981160611606943
2025-10-02T12:07:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;3300.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;5642.5486038488025;-2389.5423262521704;-2945.137865301467;5642.462200663126;-2386.522688147603;-2947.7558499452734;0.08640318567631766;-3.019638104567548;2.617984643806267;3.9974396040786826
2025-10-02T12:12:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;3600.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;5275.0954820302595;-552.5857439586223;-4254.711426802667;5273.91477855368;-549.2712356360374;-4256.606486128954;1.1807034765797653;-3.3145083225848566;1.8950593262870825;3.9964078833671968
2025-10-02T12:17:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;3900.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;4312.15700920549;1346.809056517516;-5082.677287812755;4310.016344478226;1350.0442651825645;-5083.636230638825;2.140664727264266;-3.2352086650485035;0.9589428260696877;3.9960720619914794
2025-10-02T12:22:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;4200.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;2863.108377326009;3094.419945216657;-5336.081304382872;2860.2495378016865;3097.2108696477912;-5335.996443202849;2.8588395243223204;-2.7909244311340444;-0.08486118002292642;3.996176175546224
2025-10-02T12:27:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;4500.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;1091.4908202170025;4493.398440753119;-4986.588513391707;1088.2355300110985;4495.430188246512;-4985.469342163759;3.255290205903975;-2.0317474933935955;-1.1191712279478452;3.997181061577245
2025-10-02T12:32:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;4800.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;-803.1211525454894;5385.862053071222;-4073.425107516155;-806.4066877652112;5386.9042876140165;-4071.3969641334415;3.285535219721851;-1.0422345427941764;-2.0281433827135515;3.999294950747052
2025-10-02T12:37:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;5100.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;-2607.0269335703665;5670.419746897265;-2699.2345036884417;-2609.9715319921793;5670.352402619227;-2696.5256940850036;2.9445984218127705;0.06734427803803555;-2.7088096034381124;4.001605251046793
2025-10-02T12:42:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;5400.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;-4116.136856015959;5313.902447533235;-1019.061277830346;-4118.406905801278;5312.73055858183;-1015.9776993162563;2.2700497853193156;1.1718889514049806;-3.083578514089595;4.004360897173022
2025-10-02T12:47:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;5700.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;-5159.16928491233;4355.737293322214;776.782586422809;-5160.506302610391;4353.591528813136;779.8910759874474;1.337017698060663;2.1457645090777078;-3.1084895646383757;4.006822809510124
2025-10-02T12:52:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;6000.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;-5617.530691095015;2903.968102017683;2484.3342666579492;-5617.781929000117;2901.0905578914967;2487.1143110181;0.25123790510224353;2.8775441261864216;-2.780044360150896;4.008993305995527
2025-10-02T12:57:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;6300.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;-5439.173535492407;1123.042474325877;3909.508758151001;-5438.30970281192;1119.759078379601;3911.6441908846296;-0.8638326804866665;3.2833959462759594;-2.135432733628477;4.010856367379686
2025-10-02T13:02:37.521216+00:00;1;2025-10-02T11:12:37.521216+00:00;6600.0;15.496206410000001;7.6584890907731396;0.00015763000000000002;-0.04608650809599737;0.00028741;51.6327;135.35220000000004;0.0001043;189.2069;170.89;53180;-4644.523693947846;-785.14778694599;4890.470776591098;-4642.64191209904;-788.4651971066114;4891.719084546079;-1.8817818488059856;3.317410160621421;-1.248307954981101;4.013051937211754
